-3, 139, 2, 0, FALSE
-8, 25, 3, 3, TRUE
42, -147, 1, 2, FALSE
-38, 105, 5, 1, TRUE
67, -255, 0, 0, FALSE
-30, 80, 2, 0, TRUE
28, -102, 0, 0, FALSE
-2, 57, 4, 1, FALSE
-124, 678, 5, 0, FALSE
44, -200, 1, 4, FALSE
33, -104, 0, 2, FALSE
-89, 447, 4, 1, FALSE
30, -103, 1, 4, FALSE
94, -314, 2, 1, FALSE
62, -194, 0, 1, FALSE
75, -360, 2, 3, FALSE
54, -625, 0, 1, FALSE
60, -204, 0, 1, FALSE
55, -414, 1, 4, FALSE
40, -928, 0, 2, FALSE
74, -331, 0, 5, FALSE
58, -232, 1, 2, FALSE
22, -124, 2, 0, FALSE
61, -473, 1, 2, FALSE
-42, 372, 3, 0, FALSE
-87, 351, 2, 0, TRUE
4, -72, 2, 0, FALSE
44, -165, 0, 0, TRUE
-114, 709, 1, 0, FALSE
-32, 246, 2, 2, FALSE
-83, 285, 2, 0, FALSE
15, -302, 2, 2, FALSE
-27, 170, 1, 2, FALSE
1, -1, 2, 0, FALSE
-116, 827, 5, 3, FALSE
13, -87, 2, 2, FALSE
22, -325, 1, 1, FALSE
-33, 103, 2, 0, FALSE
13, -133, 0, 1, FALSE
21, -518, 1, 3, FALSE
-3, 12, 3, 0, FALSE
-80, 794, 4, 2, FALSE
87, -506, 2, 0, FALSE
81, -304, 2, 2, FALSE
-70, 429, 3, 0, FALSE
-12, 41, 4, 2, FALSE
67, -340, 1, 1, FALSE
54, -195, 0, 2, FALSE
42, -169, 1, 2, FALSE
64, -307, 0, 1, FALSE
-83, 258, 3, 0, FALSE
-31, 195, 2, 2, FALSE
-45, 254, 0, 0, FALSE
62, -396, 0, 2, FALSE
40, -111, 0, 1, TRUE
-64, 303, 2, 0, FALSE
-53, 212, 0, 0, FALSE
-22, 202, 1, 0, FALSE
12, -77, 0, 0, FALSE
-58, 303, 2, 0, FALSE
-55, 201, 0, 1, FALSE
-130, 754, 2, 1, FALSE
139, -555, 0, 2, FALSE
-64, 300, 3, 1, FALSE
3, -11, 1, 1, FALSE
-81, 525, 3, 0, FALSE
-24, 146, 0, 2, TRUE
71, -220, 1, 1, FALSE
50, -349, 1, 2, FALSE
-66, 334, 0, 1, FALSE
-42, 152, 0, 0, FALSE
-15, 154, 4, 2, FALSE
-74, 621, 2, 0, FALSE
13, -218, 2, 1, FALSE
-97, 340, 4, 0, FALSE
102, -451, 1, 1, FALSE
38, -224, 0, 2, FALSE
49, -415, 1, 2, FALSE
-34, 655, 3, 1, FALSE
-2, 66, 0, 0, TRUE
-35, 115, 3, 1, FALSE
-50, 155, 2, 2, FALSE
7, -33, 2, 1, FALSE
-34, 197, 0, 0, FALSE
43, -157, 2, 3, FALSE
-52, 565, 3, 0, FALSE
-138, 786, 8, 0, FALSE
58, -244, 0, 0, FALSE
32, -140, 0, 1, FALSE
-75, 446, 2, 1, FALSE
65, -234, 2, 2, FALSE
14, -82, 1, 4, FALSE
135, -644, 0, 2, FALSE
14, -292, 1, 2, FALSE
-115, 364, 4, 0, FALSE
-64, 515, 3, 1, FALSE
-117, 449, 5, 1, FALSE
20, -366, 1, 1, FALSE
26, -87, 4, 0, FALSE
-190, 940, 6, 0, FALSE
37, -139, 0, 3, FALSE
-6, 31, 1, 0, FALSE
-53, 1009, 3, 1, FALSE
-23, 86, 1, 3, FALSE
11, -117, 2, 0, FALSE
33, -126, 0, 0, FALSE
-56, 199, 4, 0, FALSE
-88, 539, 1, 0, FALSE
-38, 300, 0, 1, FALSE
35, -401, 1, 0, FALSE
-41, 156, 0, 0, FALSE
-3, 17, 0, 1, FALSE
-5, 31, 0, 0, FALSE
-39, 143, 1, 0, TRUE
31, -112, 0, 3, TRUE
60, -642, 0, 2, FALSE
-26, 115, 0, 1, FALSE
-7, 39, 1, 0, FALSE
-71, 612, 1, 1, FALSE
-15, 145, 2, 1, FALSE
39, -118, 2, 1, FALSE
-21, 132, 1, 1, TRUE
-55, 263, 3, 1, TRUE
34, -130, 1, 2, FALSE
-15, 140, 1, 1, FALSE
63, -204, 0, 1, FALSE
34, -173, 1, 2, FALSE
14, -121, 2, 0, FALSE
-8, 100, 2, 0, FALSE
77, -257, 0, 4, FALSE
-35, 97, 4, 0, FALSE
-6, 25, 2, 0, FALSE
47, -150, 1, 1, FALSE
-19, 214, 1, 0, FALSE
-58, 243, 2, 0, FALSE
-2, 45, 1, 1, FALSE
-11, 36, 3, 0, FALSE
68, -257, 1, 1, FALSE
36, -135, 2, 1, FALSE
-91, 483, 5, 0, FALSE
-51, 218, 2, 0, FALSE
-47, 188, 0, 1, FALSE
19, -66, 1, 0, FALSE
-1, 11, 2, 0, FALSE
-23, 122, 0, 1, FALSE
-16, 684, 0, 0, FALSE
7, -30, 1, 0, FALSE
86, -562, 1, 0, FALSE
-4, 14, 2, 0, FALSE
-45, 343, 2, 1, FALSE
59, -646, 0, 2, FALSE
-39, 167, 4, 0, FALSE
-20, 85, 3, 0, FALSE
46, -118, 0, 3, FALSE
25, -103, 1, 3, FALSE
40, -129, 1, 3, TRUE
109, -674, 0, 4, FALSE
18, -303, 0, 3, FALSE
57, -758, 3, 3, FALSE
83, -461, 0, 2, FALSE
-10, 251, 4, 0, FALSE
-42, 163, 1, 0, FALSE
-15, 78, 1, 0, FALSE
-52, 249, 0, 0, FALSE
60, -172, 0, 0, TRUE
35, -335, 1, 1, FALSE
67, -460, 4, 1, FALSE
16, -52, 1, 1, FALSE
11, -61, 1, 1, FALSE
21, -78, 0, 0, TRUE
39, -118, 2, 1, FALSE
-29, 418, 2, 0, TRUE
35, -97, 1, 1, FALSE
32, -290, 2, 0, FALSE
-6, 35, 1, 1, TRUE
-19, 66, 2, 2, FALSE
-10, 107, 2, 0, FALSE
22, -286, 1, 2, FALSE
-40, 129, 5, 1, FALSE
-18, 303, 0, 0, FALSE
-55, 422, 2, 1, FALSE
34, -242, 2, 0, FALSE
-25, 103, 4, 0, FALSE
-17, 296, 1, 0, FALSE
-22, 226, 0, 0, FALSE
1, -280, 3, 0, FALSE
-30, 211, 2, 1, TRUE
-38, 415, 1, 3, TRUE
11, -36, 1, 4, FALSE
35, -204, 1, 1, TRUE
7, -39, 2, 1, FALSE
2, -41, 0, 1, FALSE
-22, 99, 1, 3, FALSE
-46, 118, 4, 0, FALSE
106, -666, 1, 0, FALSE
-13, 64, 2, 1, FALSE
117, -586, 2, 1, FALSE
96, -602, 0, 1, FALSE
6, -25, 2, 1, FALSE
-14, 121, 0, 1, FALSE
-63, 204, 4, 1, FALSE
-77, 257, 4, 0, FALSE
-2, 4, 1, 1, FALSE
-40, 204, 2, 0, FALSE
-96, 410, 3, 0, FALSE
38, -258, 2, 1, FALSE
-2, 14, 0, 0, FALSE
-47, 150, 3, 1, FALSE
-8, 40, 0, 0, FALSE
2, -9, 2, 3, FALSE
-34, 130, 0, 1, FALSE
98, -607, 0, 1, FALSE
-68, 257, 1, 0, FALSE
-36, 135, 2, 0, FALSE
-17, 89, 2, 1, FALSE
-45, 171, 3, 0, FALSE
-34, 186, 1, 0, FALSE
15, -84, 2, 1, FALSE
-60, 172, 5, 0, FALSE
16, -52, 3, 2, FALSE
2, -2, 2, 1, TRUE
-11, 23, 3, 0, FALSE
6, -10, 3, 2, FALSE
7, -10, 1, 1, TRUE
-16, 32, 2, 1, FALSE
2, -2, 1, 1, FALSE
-51, 159, 4, 1, TRUE
0, 0, 1, 0, FALSE
19, -45, 0, 1, FALSE
5, -7, 2, 1, TRUE
-121, 436, 2, 0, TRUE
49, -194, 0, 2, TRUE
104, -369, 0, 4, TRUE
-33, 108, 1, 1, TRUE
80, -316, 0, 5, FALSE
38, -171, 2, 0, TRUE
-64, 219, 3, 0, FALSE
-1, 6, 0, 2, TRUE
-15, 79, 0, 0, TRUE
53, -210, 1, 0, TRUE
-32, 92, 0, 0, TRUE
48, -188, 1, 1, TRUE
18, -61, 1, 1, TRUE
-83, 264, 5, 2, TRUE
-68, 220, 0, 0, FALSE
-24, 46, 1, 1, FALSE
34, -115, 0, 1, TRUE
-22, 77, 3, 0, TRUE
57, -217, 1, 2, FALSE
-3, 7, 0, 1, TRUE
-11, 23, 0, 0, TRUE
-67, 213, 2, 0, FALSE
39, -138, 0, 2, TRUE
-39, 109, 5, 0, FALSE
-7, 14, 1, 3, TRUE
-63, 212, 0, 1, FALSE
21, -69, 3, 1, TRUE
29, -85, 1, 1, TRUE
44, -169, 1, 0, FALSE
14, -54, 1, 0, TRUE
15, -62, 1, 8, TRUE
-17, 31, 3, 0, FALSE
-10, 44, 1, 2, TRUE
43, -162, 1, 3, FALSE
40, -107, 1, 0, TRUE
-2, 1, 3, 1, FALSE
24, -116, 2, 2, TRUE
29, -90, 0, 1, FALSE
38, -189, 1, 1, FALSE
-24, 46, 4, 0, FALSE
39, -195, 1, 1, FALSE
6, -27, 1, 0, FALSE
-11, 175, 3, 2, FALSE
-37, 147, 0, 0, FALSE
-25, 158, 0, 2, FALSE
98, -429, 0, 0, FALSE
26, -90, 0, 0, FALSE
15, -72, 0, 0, FALSE
-53, 233, 3, 0, TRUE
-41, 215, 0, 0, FALSE
-68, 320, 1, 0, FALSE
43, -374, 0, 2, TRUE
23, -109, 3, 1, FALSE
-42, 171, 0, 0, TRUE
-32, 132, 2, 2, FALSE
-35, 141, 0, 0, FALSE
-47, 397, 1, 0, TRUE
24, -98, 1, 0, FALSE
83, -541, 0, 2, TRUE
97, -526, 0, 1, FALSE
87, -366, 1, 0, FALSE
-35, 185, 1, 2, TRUE
-5, 59, 1, 0, FALSE
-21, 105, 1, 2, TRUE
-97, 614, 1, 0, TRUE
33, -135, 1, 0, FALSE
-10, 42, 2, 3, FALSE
-20, 83, 2, 0, FALSE
2, -13, 1, 2, TRUE
-66, 389, 1, 0, TRUE
-13, 36, 1, 0, TRUE
106, -476, 2, 1, FALSE
-16, 75, 2, 2, TRUE
-18, 205, 3, 1, TRUE
15, -131, 0, 1, FALSE
-46, 394, 2, 0, TRUE
30, -114, 2, 2, TRUE
16, -78, 3, 2, FALSE
38, -175, 1, 2, TRUE
-90, 398, 4, 0, TRUE
15, -64, 1, 6, TRUE
-38, 288, 2, 0, TRUE
71, -291, 0, 1, FALSE
19, -110, 2, 1, TRUE
55, -199, 1, 0, FALSE
-67, 499, 2, 0, TRUE
51, -220, 2, 1, TRUE
18, -92, 1, 0, FALSE
36, -162, 0, 1, TRUE
28, -100, 1, 2, TRUE
-51, 324, 1, 1, TRUE
134, -763, 0, 3, FALSE
-34, 141, 3, 0, TRUE
10, -26, 1, 1, FALSE
-30, 223, 2, 1, TRUE
51, -440, 0, 1, TRUE
50, -321, 1, 0, TRUE
-38, 288, 0, 2, TRUE
63, -472, 0, 0, TRUE
78, -353, 0, 2, FALSE
15, -198, 2, 0, FALSE
12, -59, 1, 1, TRUE
40, -144, 1, 2, FALSE
-61, 282, 1, 0, FALSE
-62, 375, 2, 1, FALSE
-68, 254, 5, 1, FALSE
21, -51, 0, 0, FALSE
-61, 282, 3, 0, FALSE
-85, 543, 3, 1, FALSE
37, -145, 1, 0, FALSE
36, -138, 2, 2, TRUE
-49, 158, 3, 0, FALSE
-24, 101, 3, 0, FALSE
-37, 257, 4, 2, FALSE
37, -145, 4, 1, FALSE
-85, 437, 5, 0, TRUE
47, -161, 0, 3, TRUE
18, -163, 0, 2, TRUE
6, -40, 0, 4, FALSE
-29, 157, 3, 1, TRUE
-66, 462, 4, 2, FALSE
-14, 53, 3, 1, FALSE
-48, 188, 10, 0, FALSE
-4, 19, 1, 0, FALSE
39, -142, 2, 1, FALSE
43, -171, 3, 2, FALSE
-14, 194, 1, 1, TRUE
49, -165, 3, 1, FALSE
-9, 200, 1, 3, FALSE
99, -521, 0, 0, FALSE
-2, 61, 0, 2, FALSE
-9, 55, 2, 0, FALSE
-62, 336, 1, 0, TRUE
12, -66, 0, 2, TRUE
3, -192, 2, 3, FALSE
-3, 1, 0, 0, FALSE
86, -463, 1, 2, FALSE
-1, 1, 2, 1, FALSE
-12, 430, 1, 2, FALSE
-26, 316, 1, 1, FALSE
106, -430, 0, 1, FALSE
3, -14, 0, 2, FALSE
-46, 255, 1, 1, FALSE
-74, 295, 7, 1, TRUE
-17, 97, 2, 3, FALSE
-24, 361, 0, 1, FALSE
-61, 452, 0, 0, FALSE
-48, 373, 0, 1, FALSE
21, -90, 2, 1, FALSE
-65, 380, 2, 0, FALSE
-69, 245, 0, 0, TRUE
1, -1, 1, 0, FALSE
26, -106, 2, 1, FALSE
-14, 157, 0, 2, TRUE
70, -271, 0, 0, TRUE
-54, 260, 2, 1, FALSE
-5, 23, 2, 0, FALSE
66, -301, 2, 3, FALSE
63, -385, 0, 3, FALSE
-34, 135, 2, 0, FALSE
51, -178, 2, 0, TRUE
-20, 175, 1, 0, FALSE
9, -17, 1, 1, FALSE
61, -605, 0, 0, FALSE
51, -747, 1, 1, FALSE
65, -307, 0, 0, FALSE
72, -223, 0, 4, FALSE
-23, 180, 1, 1, FALSE
13, -73, 0, 0, FALSE
6, -169, 1, 3, FALSE
33, -94, 1, 1, FALSE
32, -94, 1, 1, FALSE
25, -170, 1, 1, FALSE
-10, 120, 1, 2, FALSE
26, -70, 4, 2, FALSE
-13, 68, 0, 1, FALSE
-80, 421, 0, 0, TRUE
-10, 15, 0, 2, FALSE
-26, 55, 3, 1, TRUE
14, -76, 0, 2, TRUE
-50, 175, 2, 0, TRUE
-23, 45, 0, 1, FALSE
13, -25, 0, 0, TRUE
2, -2, 2, 0, TRUE
34, -95, 0, 2, TRUE
13, -30, 0, 2, TRUE
3, -10, 0, 3, FALSE
-48, 172, 4, 0, TRUE
-16, 79, 1, 2, TRUE
-56, 185, 2, 0, TRUE
-7, 15, 2, 1, TRUE
-6, 10, 4, 3, TRUE
43, -159, 1, 2, TRUE
-21, 253, 3, 1, FALSE
-13, 50, 0, 0, FALSE
-26, 133, 2, 1, TRUE
-80, 337, 4, 0, TRUE
-4, 17, 1, 1, FALSE
20, -230, 0, 3, FALSE
7, -27, 3, 2, TRUE
-139, 525, 3, 0, TRUE
-12, 70, 0, 0, TRUE
61, -386, 0, 1, FALSE
-34, 86, 6, 0, FALSE
73, -300, 1, 4, FALSE
38, -199, 0, 0, FALSE
-43, 223, 1, 0, FALSE
47, -154, 1, 2, FALSE
-9, 39, 2, 1, TRUE
-47, 233, 2, 0, FALSE
0, 0, 2, 1, TRUE
-33, 191, 3, 0, TRUE
9, -48, 0, 1, TRUE
-56, 190, 3, 0, FALSE
-81, 333, 2, 2, TRUE
7, -44, 1, 0, TRUE
-80, 448, 2, 0, FALSE
-59, 274, 2, 0, TRUE
-26, 164, 1, 0, FALSE
-99, 394, 4, 0, FALSE
62, -360, 1, 3, TRUE
-10, 34, 2, 2, FALSE
-23, 137, 3, 2, FALSE
-45, 540, 3, 1, FALSE
-15, 99, 0, 1, FALSE
8, -259, 1, 1, FALSE
-85, 392, 3, 0, FALSE
-45, 157, 2, 2, FALSE
-32, 240, 2, 1, TRUE
3, -96, 1, 3, TRUE
-93, 366, 2, 0, TRUE
46, -290, 3, 2, TRUE
-14, 180, 1, 1, TRUE
3, -27, 1, 2, TRUE
-69, 294, 0, 1, TRUE
18, -112, 4, 0, FALSE
-15, 41, 0, 0, TRUE
-92, 852, 1, 2, FALSE
17, -326, 0, 1, FALSE
30, -202, 1, 0, TRUE
16, -453, 5, 3, FALSE
43, -116, 0, 0, FALSE
-19, 182, 5, 1, FALSE
69, -313, 0, 1, TRUE
-115, 683, 3, 2, FALSE
4, -10, 0, 1, FALSE
-21, 232, 2, 0, TRUE
-35, 95, 1, 1, FALSE
-48, 235, 5, 1, FALSE
-37, 167, 1, 1, TRUE
-69, 232, 0, 0, FALSE
-4, 15, 4, 0, TRUE
63, -366, 0, 2, TRUE
78, -675, 0, 0, TRUE
-95, 304, 0, 0, TRUE
10, -38, 1, 1, TRUE
-31, 490, 2, 0, FALSE
-114, 676, 3, 2, FALSE
-27, 287, 0, 1, FALSE
23, -386, 1, 4, FALSE
33, -363, 0, 1, TRUE
-16, 213, 2, 0, FALSE
-56, 786, 2, 0, FALSE
24, -114, 3, 2, FALSE
-10, 106, 1, 2, FALSE
-51, 243, 2, 0, FALSE
-26, 144, 1, 2, FALSE
-141, 685, 7, 0, FALSE
23, -137, 1, 0, FALSE
3, -13, 1, 0, FALSE
1, -8, 0, 3, TRUE
-15, 92, 5, 0, TRUE
8, -33, 0, 0, FALSE
-4, 10, 2, 1, FALSE
-8, 25, 3, 1, FALSE
-24, 62, 1, 10, TRUE
18, -46, 2, 5, TRUE
-67, 339, 4, 0, FALSE
-27, 393, 4, 0, FALSE
96, -659, 0, 2, FALSE
-11, 59, 0, 3, FALSE
-55, 243, 1, 0, FALSE
17, -50, 2, 0, FALSE
-12, 206, 2, 0, FALSE
-12, 39, 0, 3, TRUE
-37, 528, 1, 0, FALSE
30, -122, 0, 1, TRUE
51, -255, 1, 1, FALSE
-130, 736, 2, 0, FALSE
15, -46, 0, 0, FALSE
-31, 122, 0, 2, FALSE
-96, 868, 6, 0, FALSE
16, -308, 1, 1, FALSE
-140, 513, 4, 0, FALSE
-28, 469, 1, 3, FALSE
-35, 154, 3, 1, FALSE
-9, 40, 1, 0, FALSE
73, -347, 0, 3, FALSE
-46, 231, 3, 1, FALSE
-40, 691, 1, 1, FALSE
-14, 77, 1, 1, FALSE
86, -387, 1, 0, FALSE
46, -328, 0, 0, FALSE
-36, 200, 1, 0, FALSE
5, -35, 1, 1, TRUE
-63, 392, 3, 0, FALSE
11, -67, 1, 1, FALSE
44, -117, 0, 1, FALSE
14, -297, 2, 0, TRUE
81, -346, 3, 0, FALSE
-61, 273, 1, 0, FALSE
11, -95, 0, 1, FALSE
-8, 25, 1, 1, FALSE
-67, 245, 1, 1, FALSE
25, -63, 4, 3, TRUE
42, -228, 1, 1, FALSE
17, -45, 5, 0, TRUE
37, -170, 0, 1, FALSE
63, -221, 1, 2, TRUE
24, -58, 0, 0, FALSE
-90, 354, 3, 0, FALSE
28, -128, 0, 0, FALSE
-37, 364, 4, 0, FALSE
-1, 0, 9, 0, TRUE
-3, 22, 2, 2, FALSE
-15, 206, 2, 1, FALSE
7, -16, 4, 1, TRUE
-16, 131, 2, 0, TRUE
33, -99, 1, 1, TRUE
53, -181, 1, 1, FALSE
-20, 121, 1, 1, FALSE
8, -14, 1, 1, TRUE
10, -41, 2, 2, FALSE
61, -206, 0, 1, FALSE
10, -34, 0, 2, FALSE
-32, 179, 2, 1, FALSE
-51, 332, 6, 0, FALSE
59, -232, 1, 1, FALSE
-79, 526, 3, 1, FALSE
-25, 106, 0, 2, TRUE
71, -498, 0, 0, FALSE
51, -447, 1, 1, FALSE
53, -362, 1, 4, FALSE
-15, 250, 4, 1, TRUE
5, -8, 2, 2, FALSE
4, -11, 0, 1, FALSE
-71, 440, 3, 1, FALSE
83, -493, 3, 1, FALSE
39, -179, 1, 1, FALSE
-3, 89, 3, 4, TRUE
-31, 92, 1, 0, FALSE
42, -211, 2, 2, FALSE
-38, 194, 1, 0, FALSE
-3, 154, 1, 0, TRUE
39, -205, 1, 1, FALSE
45, -403, 2, 2, FALSE
3, -4, 1, 0, FALSE
-6, 138, 0, 1, TRUE
16, -86, 1, 1, FALSE
30, -355, 0, 2, FALSE
18, -176, 1, 0, FALSE
36, -104, 2, 0, FALSE
14, -132, 1, 0, FALSE
15, -34, 2, 0, FALSE
11, -60, 2, 3, FALSE
64, -215, 1, 2, FALSE
50, -161, 0, 0, FALSE
34, -143, 0, 0, FALSE
-18, 76, 2, 1, TRUE
1, -10, 2, 1, TRUE
6, -27, 0, 0, FALSE
-19, 58, 1, 1, FALSE
53, -181, 3, 4, FALSE
24, -63, 1, 0, TRUE
32, -75, 2, 1, FALSE
-33, 617, 4, 2, FALSE
9, -193, 1, 1, TRUE
33, -342, 2, 1, FALSE
49, -237, 0, 0, FALSE
-9, 109, 1, 1, FALSE
8, -14, 0, 1, TRUE
13, -90, 0, 0, FALSE
29, -276, 1, 2, FALSE
-12, 162, 1, 2, TRUE
54, -382, 1, 1, FALSE
40, -208, 0, 4, FALSE
-20, 112, 1, 1, TRUE
-98, 485, 3, 0, FALSE
-5, 8, 2, 0, FALSE
-84, 331, 1, 0, FALSE
-46, 139, 3, 0, FALSE
54, -535, 1, 1, FALSE
5, -121, 2, 3, TRUE
2, -137, 1, 2, TRUE
4, -73, 1, 1, TRUE
-75, 374, 4, 1, FALSE
-66, 288, 2, 3, FALSE
25, -120, 3, 0, FALSE
10, -200, 2, 3, TRUE
34, -349, 0, 2, FALSE
-105, 410, 1, 0, FALSE
3, -87, 1, 0, TRUE
-13, 42, 2, 0, FALSE
8, -15, 0, 0, FALSE
-42, 209, 2, 0, FALSE
39, -284, 0, 1, FALSE
2, -4, 4, 0, FALSE
-14, 32, 1, 1, FALSE
-65, 222, 3, 0, FALSE
8, -276, 1, 2, TRUE
1, -17, 2, 1, TRUE
-29, 88, 1, 0, FALSE
-23, 60, 1, 0, FALSE
29, -174, 4, 0, FALSE
3, -2, 1, 2, FALSE
1, -6, 2, 0, TRUE
43, -542, 0, 1, FALSE
21, -391, 0, 1, TRUE
-12, 383, 4, 2, TRUE
3, -2, 4, 0, FALSE
-111, 453, 3, 1, TRUE
-34, 186, 4, 0, TRUE
-5, 91, 0, 0, TRUE
-57, 215, 1, 0, TRUE
-68, 224, 2, 0, TRUE
-63, 213, 0, 2, TRUE
-14, 54, 0, 0, TRUE
16, -31, 0, 2, TRUE
-10, 303, 1, 2, TRUE
-65, 222, 2, 2, FALSE
-48, 240, 2, 1, TRUE
97, -399, 0, 4, TRUE
66, -288, 1, 1, FALSE
41, -184, 1, 1, TRUE
-12, 71, 2, 1, TRUE
43, -229, 0, 2, FALSE
18, -108, 0, 1, FALSE
-28, 117, 1, 1, TRUE
64, -277, 1, 0, FALSE
-1, 4, 1, 0, FALSE
-5, 8, 3, 1, FALSE
5, -16, 3, 2, FALSE
37, -134, 1, 0, FALSE
10, -34, 1, 0, FALSE
-64, 220, 5, 3, TRUE
-54, 185, 0, 0, FALSE
-4, 15, 3, 0, FALSE
-59, 300, 2, 1, FALSE
-21, 86, 1, 0, TRUE
19, -71, 0, 1, FALSE
-11, 49, 3, 0, TRUE
-49, 161, 1, 0, FALSE
60, -195, 2, 3, FALSE
-64, 234, 0, 0, FALSE
-21, 91, 2, 0, FALSE
-22, 112, 1, 2, FALSE
31, -217, 2, 0, FALSE
5, -23, 3, 0, FALSE
45, -515, 4, 2, FALSE
-26, 114, 2, 0, FALSE
-14, 43, 3, 3, FALSE
-30, 106, 1, 0, FALSE
-12, 41, 2, 0, TRUE
25, -170, 0, 1, FALSE
-12, 222, 2, 4, FALSE
-34, 390, 1, 3, FALSE
12, -208, 3, 0, TRUE
4, -9, 0, 2, TRUE
-2, 101, 2, 1, TRUE
-9, 29, 1, 0, FALSE
2, -6, 1, 0, FALSE
11, -317, 0, 0, FALSE
-5, 406, 1, 3, FALSE
63, -370, 3, 3, TRUE
-51, 289, 1, 1, FALSE
-26, 100, 2, 0, FALSE
-27, 214, 1, 1, FALSE
